,organization,position,link,location,date_added,real_link,title,type,description,company,key
342,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-i7bwS0qycEGNNkq-DdzAk0iXBlbIR3TZktDlFsQsb-KK-o3eHC45mRWc_zbB8f0F_kVXzj3pRfPN8Dm70Rg05TP3B2utXgpGphF7WdkTR45abX-wadj1awTNHnCocR7pCL4kevpKHY62iVOaCPgLPeqQ==,,2021-03-30,https://careers.google.com/jobs/results/123582332486460102/,,,,,careers.google.com
343,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-lsp_rs2qC_VIN10GpFwD2Fc1Sajvi1qPrXaKhkY2-TAYUT-ezap7HkT6uBJ_J1OoOz8JMg3H0D4gDAk0MYZ-6Dj0eMJpnvhkjGER3ZntMGF2v3UWiEdO4SP6-Mynr2DFHX6ugxt_bj4y7hHEQE-8iQzA==,,2021-03-26,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Product-Manager--Quantum-Computing-Software_JR1940702,,,,Nvidia,nvidia.wd5.myworkdayjobs.com
344,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jOm94DTIYtafL98FlL3I77Zhc4ZlsTzD-rGE1VoUdcioqn6-eCdQcjukViyWGXpfeiug-NZ-wQmU93BuWuYOffSfvxkFB2ZMkEUHh-gYVcGZOvu-hBxzcD1GkuuwYihVs7d4jeELg9lg5Fglm_IPmFDw==,,2021-03-11,https://careers.google.com/jobs/results/92121295530926790-research-scientist-quantum-to-classical-interface-circuits/,,,,,careers.google.com
345,Toshiba,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-oLCn7gqIYC7sxstEzsd61kTv9UqBNzL7xXhGEpuYvFmh50BSge-BRdzzw3tJeHBFQ_AO0H8rSQ_xaj2EXsPnyPzETQHLomW31y8Z4LU5Hji60ftHmyzAWka_uQFfdKakURCyJkWVZU28FOYwnejZvTLQ==,,2021-03-10,"https://www.glassdoor.com/job-listing/tai-technical-marketing-manager-toshiba-america-JV_IC1146798_KO0,31_KE32,47.htm?jl=4027514818",,,,,www.glassdoor.com
346,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jKsI09KNUQA1Sbr_mKiHHpEqOqZnyxWCybRYBDd9G-eEE5YKBEn1P2muN27BX2N5V03vtirwGs2YHZ8JmCWznlQq-RnVWvayohASWk76ZcnGjqb6JwY08jvLP03NcNNT6C_ZCq6aI6trpfsL82DiL9Rg==,,2021-03-06,https://careers.google.com/jobs/results/127961920759046854-quantum-systems-hardware-engineer-quantum-ai/,,,,,careers.google.com
347,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-i9pvGmQrEszs9c4HngeCXXfeEUfq32Brm0xgv0HWT-ucm3XTyNjMT0nYVKW76XvXP558VsljYb5czQxSZIZZJtcMvsJ_dxJSFH3cU_BxFOMETiNM9Ovf5gGLSAIWCMvpouEh4_eOylRDhDzDDSRmfl_w==,,2021-03-02,https://careers.google.com/jobs/results/90385442756534982-measurement-hardware-engineer-quantum-ai/,,,,,careers.google.com
348,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-i_xmPXdGRFrI7-lrn5tsdfYY-48VpGerSxlbyEheH74YKj8HaHoCZhocWFzcDuCMmOxsOk4dyQTYy49iTG-3zcC81vyVbkKzAV6vLbOad01fYo4Pv2bLVAQPq1QuyE-H1Y4--BDHINMX3XUZsgJgjuqg==,,2021-03-02,https://careers.google.com/jobs/results/122420813543416518-microwave-electronics-test-design-hardware-engineer-quantum-ai/,,,,,careers.google.com
349,Quantum Valley Ideas Lab,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-nJLyji2aahMAA2Bk2dsDUg_GJBLIw5SpyN_ebhtLHpASxBCXu5kXSvCS1r8f1T--Axs8xV1wee9vrriBLB2oq4Gsxji3u2ktWe6p95UdXuK-fMIRx-fKJzl40hRhl-ZoPtWeO2i802ufLGGKiBcGhBZQ==,,2021-02-27,https://www.qvideaslab.ca/careers-3/,,,,Qvideaslab,www.qvideaslab.ca
350,JTEC Consulting,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-ktHbZhxc0rd_UgSPQ70OPVWIMpYGsMN2NSjQgL8fDCQjHuQTBctblppqzwH1R_7PJYqs4oEWefqHa9WBziug82F7CMbfatYVDasaD_ltOl90cNFXRas855g0CGdJvya7JwYX1qWh_aINmPLB6OV-yMOA==,,2021-02-17,https://recruitingbypaycor.com/career/JobIntroduction.action?clientId=8a7883d06fb6ed51016fd48e70661eae&id=8a78839e700909e301701656f0913e7b,,,,,recruitingbypaycor.com
351,Quantum Valley Ideas Lab,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-nJqcri26wyhTw8Dd3tHGX5w7eV-jED_xneuIv0ZOd5b7hh9K7ZG8UUUI8g7aFmuZo-csIMh2XJXNJxGl2Lpi4xiJRdn_UYHoe5XikxSWxYXbiuglPGnDlW6DsJLCpMDryvee3OF1xe0JrXWT6t9-bkJw==,,2021-02-17,https://www.qvideaslab.ca/careers-4/,,,,Qvideaslab,www.qvideaslab.ca
352,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jSpe6JlsS6zdzufE1jz2beMt4YnkoO_4_HzRKhfkxIc_Zz99gph8YfY3YlgU1PtEItAKg0684oV88pc1oWzaddss6pmkpuo-84x0wNFILOUxlsZfYfVNrBYQeBfc7417-22IeCTsb2kgLYbUjMM4RgJw==,,2021-02-05,https://careers.google.com/jobs/results/123112293064942278-software-engineer-error-correction-decoder-quantum-ai/,,,,,careers.google.com
353,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iyih_ArnT2kOe0MwxvnjNfs9GwfBnQq_fo1rVDSQXpGWY3F34BYDfOnG4Ydmo5LG-sacqgMP4CmAjINSqeksiRxVFf1Sw-xTLDshF2ToleX8k16-YE5JB6p4GHX36H9CndqVftWIeqLo_hTiHzR8gSnw==,,2021-01-23,https://careers.google.com/jobs/results/111584050684011206-cryogenic-systems-hardware-engineer-quantum-ai/,,,,,careers.google.com
354,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jCVi_hxzmmssUm3_pS0GI73TAdp8eo00TJ4qw-FrYEncbouRX9ikqkVl5gjLria6lnM0m6Pbc_671Ul54HjQAyl8MMMNSYCKz4XM4DUUq80iftphAksQyCa3NafhmDEHzWmcUZsIrJnsaCeTdlaHLx3g==,,2021-01-17,https://careers.google.com/jobs/results/114367541947572934-product-management-lead-quantum-computing/,,,,,careers.google.com
355,Pasqal,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-mJ41fGH5u0fjOzBft2d6oEv5Fjz96_ictXowUggigvyr5tsJ3TnG806Y_HIAznWIs1ZcxxjnxSlADaergOhhZty2WBVIGe-sG91OXVPH_oJ02_oKYvcVNVk4LkvtK_WFSuWY7AaLtPOQUAqD_NE3c8zQ==,,2020-12-02,https://pasqal.io/jobs/quantum-hardware-engineer/,,,,Pasqal,pasqal.io
356,Quantum Computing Report,Technology Editor (Part Time),https://jobs.quantumapalooza.com/u/BgAAAAABjS-m9CwoWLCosAN4CRJSeWxHRQp8O8qfZnjLT-F7GWhRJ6tCD2eRis2fcnRA75WpcqX1eqPQQFSjBHmO9T8JeBizJ_xUmSXRgT7mE3qPDvYS-VfD1UCsRWybdj2CFT_oIVoICEwRtgLcOqnJFciZlln2tDw==,,2020-11-15,https://quantumcomputingreport.com/technology-editor-part-time/,Technology Editor (Part Time),,,Quantumcomputingreport,quantumcomputingreport.com
357,Universities Space Research Association,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-oOC6d_qOb4y7BXQg1wYwywQlhBtBbuKkJNruE9mP29axa1jPDE6tP_1njq5RfdxfEr91OK6-BWwFnBq260QEryalxXh6IRztaZZfN9M4joCCY7c-40Q0r0NdLT67ciDN3S8Yuj-bG7sNG9krZKGdcFMQ==,,2020-11-15,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=f03960f2-20cd-4828-9ae5-415eefc7072e&jobId=370934,,,,,workforcenow.adp.com
358,Quantum Computing Report,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-m8w9XIw6pSsy9rVNL1AFxZtCa78soolVCjiUZLKLekykB4rqZOfCDb89brhjcbjU2gNX48YHNGUmXelTVeWKRbMowbjrYZH31rf2vzfttz53qUkXCq64HUAtyp3tgNXG3zL2Emy8MBN47MstyQi6K1gg==,,2020-07-18,https://secureservercdn.net/50.62.89.79/80b.bf1.myftpupload.com/wp-content/uploads/2020/07/QCR-Contributor-Program-July-18-2020.pdf,,,,,secureservercdn.net
